pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,8/6/2021,87,-1.68,6.2,"Quantrill, Cal",668731,Akil Baddoo,615698,Cal Quantrill,,foul,,,,,1,Akil Baddoo singles on a ground ball to right fielder Bradley Zimmer.,R,L,R,CLE,DET,S,,,2,1,2021,0.17,0.27,-0.33,3.03,,,,2,6,Top,,,,,595978,,,2.893124952,-126.7694856,-2.054412445,1.289170511,23.11337168,-29.08951735,3.41,1.56,93,73.9,11,87.1,2220,6,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.47,,,,,,,,44,4,Slider,6,0,0,6,0,6,0,6,Standard,Standard,193,0,-0.03
FF,8/6/2021,93.4,-1.24,6.37,"Quantrill, Cal",668731,Akil Baddoo,615698,Cal Quantrill,,swinging_strike,,,,,2,Akil Baddoo singles on a ground ball to right fielder Bradley Zimmer.,R,L,R,CLE,DET,S,,,2,0,2021,-0.78,1.16,0.16,3.12,,,,2,6,Top,,,,,595978,,,5.3262558,-136.0027499,-5.276328553,-10.75974085,25.77223179,-16.7425177,3.41,1.56,,,,94.1,2088,6.3,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.16,,,,,,,,44,3,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,218,0,-0.025
FF,8/6/2021,94.7,-1.21,6.38,"Quantrill, Cal",668731,Akil Baddoo,615698,Cal Quantrill,,ball,,,,,11,Akil Baddoo singles on a ground ball to right fielder Bradley Zimmer.,R,L,R,CLE,DET,B,,,1,0,2021,-0.63,1.22,-0.84,3.77,,,,2,6,Top,,,,,595978,,,2.37564476,-138.0670025,-3.958033076,-8.620296488,26.1315826,-15.82019835,3.25,1.52,,,,95.6,2068,6.4,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.1,,,,,,,,44,2,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,209,0,0.024
CH,8/6/2021,84.4,-1.58,6.22,"Quantrill, Cal",668731,Akil Baddoo,615698,Cal Quantrill,,ball,,,,,14,Akil Baddoo singles on a ground ball to right fielder Bradley Zimmer.,R,L,R,CLE,DET,B,,,0,0,2021,-1.01,0.84,1.15,0.48,,,,2,6,Top,,,,,595978,,,8.389167906,-122.5121503,-8.760152997,-11.68984793,20.38835721,-22.26859196,3.27,1.57,,,,85.2,1470,6.6,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,53.94,,,,,,,,44,1,Changeup,6,0,0,6,0,6,0,6,Standard,Standard,221,0,0.016
SL,8/6/2021,87.3,-1.3,6.26,"Quantrill, Cal",656537,Derek Hill,615698,Cal Quantrill,field_out,hit_into_play,,,,,6,Derek Hill lines out sharply to shortstop Amed Rosario.,R,R,R,CLE,DET,X,6,line_drive,1,1,2021,0.2,0.47,0.34,2.85,,,,1,6,Top,104.99,129.25,,,595978,,,3.563981467,-127.2286473,-3.149878231,1.508329652,23.011715,-26.61607183,3.47,1.59,185,102,10,88.4,2244,6.6,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,53.88,0.783,0.747,0,1,0,0,4,43,3,Slider,6,0,0,6,0,6,0,6,Standard,Standard,172,0.004,-0.153
SI,8/6/2021,94.3,-1.12,6.41,"Quantrill, Cal",656537,Derek Hill,615698,Cal Quantrill,,ball,,,,,11,Derek Hill lines out sharply to shortstop Amed Rosario.,R,R,R,CLE,DET,B,,,0,1,2021,-1.02,1.13,-0.83,4.16,,,,1,6,Top,,,,,595978,,,3.0356807,-137.3743207,-2.748706993,-13.67565827,26.80897278,-17.39318755,3.67,1.66,,,,95.3,2003,6.6,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,53.94,,,,,,,,43,2,Sinker,6,0,0,6,0,6,0,6,Standard,Standard,214,0,0.019
SL,8/6/2021,88.7,-1.38,6.32,"Quantrill, Cal",656537,Derek Hill,615698,Cal Quantrill,,swinging_strike,,,,,9,Derek Hill lines out sharply to shortstop Amed Rosario.,R,R,R,CLE,DET,S,,,0,0,2021,0.26,0.57,0.69,1.54,,,,1,6,Top,,,,,595978,,,4.52798501,-129.1027769,-6.892920749,2.122803648,23.79397579,-24.66652685,3.47,1.59,,,,89.4,2258,6.5,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.03,,,,,,,,43,1,Slider,6,0,0,6,0,6,0,6,Standard,Standard,198,0,-0.026
SI,8/6/2021,93.8,-1.2,6.34,"Quantrill, Cal",650489,Willi Castro,615698,Cal Quantrill,strikeout,swinging_strike,,,,,11,Willi Castro strikes out swinging.,R,L,R,CLE,DET,S,2,,2,2,2021,-0.97,1.08,-0.25,3.84,,,,0,6,Top,,,,,595978,,,4.574170894,-136.7261299,-3.249988931,-13.12752894,25.08440141,-18.04453576,3.41,1.56,,,,94.4,2015,6.2,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.31,,,0,1,0,0,,42,5,Sinker,6,0,0,6,0,6,0,6,Strategic,Standard,209,0.006,-0.214
FF,8/6/2021,93.3,-1.17,6.36,"Quantrill, Cal",650489,Willi Castro,615698,Cal Quantrill,,ball,,,,,2,Willi Castro strikes out swinging.,R,L,R,CLE,DET,B,,,1,2,2021,-0.59,1.23,0.13,3.73,,,,0,6,Top,,,,,595978,,,4.651057441,-135.8866895,-3.79928785,-8.20898306,25.44746155,-16.26431955,3.65,1.73,,,,94,2114,6.3,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.16,,,,,,,,42,4,4-Seam Fastball,6,0,0,6,0,6,0,6,Strategic,Standard,218,0,0.04
SL,8/6/2021,87.8,-1.58,6.24,"Quantrill, Cal",650489,Willi Castro,615698,Cal Quantrill,,foul,,,,,14,Willi Castro strikes out swinging.,R,L,R,CLE,DET,S,,,1,1,2021,0.41,0.51,0.54,1.37,,,,0,6,Top,,,,,595978,,,4.277046074,-127.8027612,-6.793440723,3.764379229,23.33684305,-25.49761752,3.41,1.56,,,,88.1,2276,6.2,632990,615698,595978,623912,680911,676391,642708,640458,664702,605548,54.31,,,,,,,,42,3,Slider,6,0,0,6,0,6,0,6,Standard,Standard,201,0,-0.059
