pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,batter_name,pitcher,pitcher_name,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,9/14/2021,82.9,-0.8,5.96,"Lyles, Jordan",608324,Alex Bregman,543475,Jordan Lyles,,called_strike,,,,,3,Alex Bregman called out on strikes.,R,R,R,TEX,HOU,S,,,0,0,2021,1.3,-0.01,0.69,2.85,,,,1,6,Top,,,,,624431,,,0.874438377,-120.8056082,-0.654337893,12.59202783,22.63172305,-32.3546611,3.03,1.53,,,,84,2564,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.64,,,,,,,,40,1,Slider,4,0,0,4,0,4,0,4,Standard,Standard,45,0,-0.027
SI,9/14/2021,90.3,-0.83,5.9,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,strikeout,swinging_strike,,,,,11,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,S,2,,3,2,2021,-1.12,0.74,-1.2,3.83,,,,0,6,Top,,,,,624431,,,1.481596523,-131.5929209,-0.803697737,-13.33985786,27.26792491,-23.65882466,3.1,1.45,,,,91.3,2144,6.7,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.75,,,0,1,0,0,,39,6,Sinker,4,0,0,4,0,4,0,4,Infield shift,Standard,214,0.015,-0.317
SI,9/14/2021,90.5,-0.84,5.96,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,,foul,,,,,4,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,S,,,3,1,2021,-1.03,0.76,-0.48,2.48,,,,0,6,Top,,,,,624431,,,3.131042118,-131.7700267,-4.420498731,-12.65260854,27.32056059,-22.62768649,3.1,1.45,11,94.6,-14,91.4,2150,6.8,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.75,,,,,,,,39,5,Sinker,4,0,0,4,0,4,0,4,Infield shift,Standard,211,0,-0.076
FF,9/14/2021,92,-0.72,6.04,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,,called_strike,,,,,7,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,S,,,3,0,2021,-0.67,1.35,-0.7,1.73,,,,0,6,Top,,,,,624431,,,1.502263136,-133.8251133,-8.107105413,-8.324895393,28.95740109,-14.43634577,2.75,1.45,,,,93,2116,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.62,,,,,,,,39,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard,217,0,-0.082
FF,9/14/2021,93.4,-0.58,6.04,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,,ball,,,,,14,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,B,,,2,0,2021,-0.52,1.41,1.22,1.74,,,,0,6,Top,,,,,624431,,,5.805925426,-135.7062157,-8.462626579,-7.635390135,29.54683857,-13.11775749,2.67,1.45,,,,94.1,2299,6.8,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.71,,,,,,,,39,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard,212,0,0.127
FF,9/14/2021,93.6,-0.62,6.03,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,,ball,,,,,12,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,B,,,1,0,2021,-0.66,1.48,0.92,2.2,,,,0,6,Top,,,,,624431,,,5.469961858,-136.0184483,-7.449975704,-9.381847612,29.67736554,-12.31732305,2.63,1.45,,,,94.3,2342,6.8,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.73,,,,,,,,39,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard,212,0,0.069
CU,9/14/2021,78.8,-0.67,6.2,"Lyles, Jordan",514888,Jose Altuve,543475,Jordan Lyles,,ball,,,,,11,Jose Altuve strikes out swinging.,R,R,R,TEX,HOU,B,,,0,0,2021,0.32,-1.07,-0.7,4.19,,,,0,6,Top,,,,,624431,,,-0.65760282,-114.6659135,4.468380583,2.944022763,21.00542552,-42.62923737,2.67,1.45,,,,79.2,2093,6.5,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.98,,,,,,,,39,1,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard,31,0,0.038
FF,9/14/2021,94.7,-0.6,6.08,"Lyles, Jordan",455117,Martin Maldonado,543475,Jordan Lyles,field_out,hit_into_play,,,,,5,"Martin Maldonado grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.",R,R,R,TEX,HOU,X,4,ground_ball,3,2,2021,-0.66,1.38,-0.04,2.48,642350,,,2,5,Top,116.75,137.03,,,624431,,,2.987739305,-137.7814281,-6.87216116,-9.133942781,30.16031073,-13.23586396,3.37,1.53,4,88.9,-29,95.8,2258,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.62,0.077,0.069,0,1,0,0,2,35,6,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard,206,0.02,-0.367
SL,9/14/2021,84.3,-0.81,5.85,"Lyles, Jordan",455117,Martin Maldonado,543475,Jordan Lyles,,ball,,,,,14,"Martin Maldonado grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.",R,R,R,TEX,HOU,B,,,2,2,2021,1.52,-0.06,2.06,0.27,,642350,,2,5,Top,,,,,624431,,,3.689198489,-122.7051207,-6.553275977,14.62320376,24.57580543,-31.63135659,3.13,1.53,,,,85.2,2808,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.59,,,,,,,,35,5,Slider,4,0,0,4,0,4,0,4,Infield shift,Standard,46,-0.001,0.059
FF,9/14/2021,93.8,-0.65,6.07,"Lyles, Jordan",455117,Martin Maldonado,543475,Jordan Lyles,,foul,,,,,2,"Martin Maldonado grounds out, second baseman Yonny Hernandez to first baseman Nathaniel Lowe.",R,R,R,TEX,HOU,S,,,2,1,2021,-0.49,1.45,-0.16,2.84,,642350,,2,5,Top,,,,,624431,,,2.370151447,-136.5426716,-5.888675809,-6.671907249,31.48897474,-13.0014986,3.37,1.53,244,73.6,44,94.7,2241,6.9,632482,543475,624431,663993,660634,518586,643396,656847,665750,666969,53.6,,,,,,,,35,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard,211,0,-0.072
