Season,Name,WAR,playerid
2000,Mark Guthrie,0.1,876
2003,Bobby Seay,0.1,1225
2008,Kurt Birkins,0.1,7266
2008,Juan Salas,0.1,2533
2018,Chih-Wei Hu,0.1,16419
1999,Tony Saunders,0.1,1011463
2014,Erik Bedard,0.1,126
2000,Travis Harper,0.1,1211
2009,Dan Wheeler,0.1,120
2018,Jonny Venters,0.1,7175
1999,Mickey Callaway,0.1,7
2019,Anthony Banda,0.1,14706
2010,Jake McGee,0.1,7550
2005,Hideo Nomo,0.1,666
2005,Tim Corcoran,0.1,2351
2009,Chad Bradford,0.1,904
2015,Jose Dominguez,0.1,11571
2008,Gary Glover,0.1,234
2001,Rusty Meacham,0.1,1008702
2018,Jake Faria,0.1,13699
2020,Cody Reed,0.1,15232
2000,Jim Morris,0.1,1009213
2007,Jon Switzer,0.1,1786
2015,Ronald Belisario,0.1,2203
2006,Travis Harper,0.0,1211
2019,Casey Sadler,0.0,11209
2013,Wesley Wright,0.0,5960
2011,Alex Torres,0.0,7038
2009,Jason Isringhausen,0.0,1158
2007,Scott Dohmann,0.0,1936
2017,Jake Odorizzi,0.0,6397
2016,Ryan Webb,0.0,7474
2001,Tony Fiore,0.0,726
2017,Andrew Kittredge,0.0,12828
2019,Jose De Leon,0.0,15463
2002,Tom Martin,0.0,1219
2009,Winston Abreu,0.0,582
1999,Wade Boggs,0.0,1001124
1999,Eddie Gaillard,0.0,1004431
2010,Mike Ekstrom,0.0,7488
2018,Jesus Sucre,0.0,5942
2000,Mike Duvall,0.0,1003603
2011,Mike Ekstrom,0.0,7488
1998,Mike Duvall,0.0,1003603
2006,Jae Seo,0.0,895
2017,Hunter Wood,0.0,15091
2020,Mike Brosseau,0.0,19683
2000,Jeff Sparks,0.0,1012304
1999,Jeff Sparks,0.0,1012304
2004,Bartolome Fortunato,0.0,2213
2019,Daniel Robertson,0.0,14145
2018,Daniel Robertson,0.0,14145
2019,Adam Kolarek,0.0,10843
2015,Everett Teaford,0.0,3732
2011,Dane de la Rosa,0.0,10095
2001,Ariel Prieto,0.0,1010536
2019,Ian Gibaut,0.0,17871
2008,Jae Kuk Ryu,0.0,8228
2013,Sam Fuld,0.0,8254
2004,Franklin Nunez,0.0,2033
2016,Taylor Motter,0.0,12399
1998,Dave Eiland,0.0,1003714
2014,Kirby Yates,0.0,9073
1998,Brad Pennington,0.0,1010159
2016,Eddie Gamboa,0.0,6911
1998,Terrell Wade,0.0,1013474
2004,Geremi Gonzalez,0.0,1711
2007,Josh Wilson,0.0,2102
2018,Jalen Beeks,0.0,17192
2011,Jay Buente,0.0,9494
2013,Roberto Hernandez,0.0,3273
2014,C.J. Riefenhauser,0.0,11193
2018,Johnny Field,0.0,15048
2009,Dale Thayer,0.0,5032
2002,Wilson Alvarez,0.0,1193
2017,Jesus Sucre,0.0,5942
2018,Ryan Weber,0.0,10160
2012,Josh Lueke,0.0,5722
2013,Jeff Beliveau,0.0,8504
2014,Matt Moore,0.0,1890
2013,Alex Colome,0.0,6661
2005,Joe Beimel,0.0,979
2001,Dan Wheeler,0.0,120
2013,Enny Romero,0.0,4001
2006,Jesus Colome,0.0,1198
2016,Jhan Marinez,0.0,5830
2005,Franklin Nunez,0.0,2033
2002,Esteban Yan,0.0,1236
2020,Diego Castillo,0.0,17496
2010,Dale Thayer,0.0,5032
2001,Mike Judd,0.0,1006639
2015,Preston Guilmet,0.0,7303
2002,Delvin James,0.0,1215
2003,Jesus Colome,0.0,1198
2005,Jon Switzer,0.0,1786
2006,Jason Childers,0.0,2379
1999,Jim Morris,0.0,1009213
2017,Diego Moreno,0.0,6238
2006,Chad Harville,0.0,915
2015,Brad Boxberger,0.0,10133
2019,Aaron Slegers,0.0,15231
2008,Scott Dohmann,-0.1,1936
2011,Rob Delaney,-0.1,5100
2013,Josh Lueke,-0.1,5722
2015,Jake Elmore,-0.1,7290
2017,Chih-Wei Hu,-0.1,16419
2002,Jason Jimenez,-0.1,1506
2009,Andy Sonnanstine,-0.1,7667
2019,Mike Brosseau,-0.1,19683
2018,Carlos Gomez,-0.1,4881
2000,Billy Taylor,-0.1,1012859
2015,Nick Franklin,-0.1,10166
2017,Justin Marks,-0.1,10265
2008,Chad Bradford,-0.1,904
2015,Kevin Jepsen,-0.1,6475
2007,Al Reyes,-0.1,1005
2001,Jeff Wallace,-0.1,1013550
2018,Vidal Nuno,-0.1,9674
2015,Jeff Beliveau,-0.1,8504
1998,Dan Carlson,-0.1,1001959
2003,John Rocker,-0.1,1273
2007,Jae Kuk Ryu,-0.1,8228
2019,Ricardo Pinto,-0.1,16318
2005,Lee Gardner,-0.1,1448
2019,Jake Faria,-0.1,13699
2002,Jason Standridge,-0.1,1229
2020,Jose Alvarado,-0.1,17780
2003,Brandon Backe,-0.1,1529
2017,Dan Jennings,-0.1,8073
2001,Bobby Seay,-0.1,1225
2004,Damian Moss,-0.1,107
2008,Jeff Niemann,-0.1,8591
2016,Alex Cobb,-0.1,6562
2010,Andy Sonnanstine,-0.1,7667
2000,Trevor Enders,-0.1,1003775
2012,Dane de la Rosa,-0.1,10095
2004,John Webb,-0.1,7230
2005,Seth McClung,-0.1,1657
2012,Brandon Gomes,-0.1,2267
2014,Nathan Karns,-0.1,12638
2007,Jeff Ridgway,-0.1,2819
2020,Oliver Drake,-0.1,8823
2011,Cesar Ramos,-0.1,3357
2003,Jason Standridge,-0.1,1229
2001,Mickey Callaway,-0.1,7
2016,Justin Marks,-0.1,10265
2014,Grant Balfour,-0.1,718
2005,John Webb,-0.1,7230
1999,Esteban Yan,-0.1,1236
2011,Jake McGee,-0.1,7550
2013,Kyle Farnsworth,-0.1,278
2004,Paul Abbott,-0.2,1061
2003,Al Levine,-0.2,20
2007,Jae Seo,-0.2,895
2020,Anthony Banda,-0.2,14706
1998,Eddie Gaillard,-0.2,1004431
2017,Jose De Leon,-0.2,15463
2006,Seth McClung,-0.2,1657
1998,Matt Ruebel,-0.2,1011289
2001,Jason Standridge,-0.2,1229
2000,Juan Guzman,-0.2,1005162
2002,Steve Kent,-0.2,1218
2003,Jon Switzer,-0.2,1786
2009,Russ Springer,-0.2,1652
2016,Enny Romero,-0.2,4001
2005,Lance Carter,-0.2,1592
2014,Heath Bell,-0.2,2080
2002,Brandon Backe,-0.2,1529
2002,Dewon Brazelton,-0.2,1195
2015,Grant Balfour,-0.2,718
2020,Sean Gilmartin,-0.2,12781
2003,Jim Parque,-0.2,250
2008,Jason Hammel,-0.2,4538
2001,Brian Rose,-0.2,1011201
2004,Lance Carter,-0.2,1592
2003,Dewon Brazelton,-0.2,1195
2001,Doug Creek,-0.2,1202
2006,Scott Dunn,-0.2,2634
2018,Jaime Schultz,-0.2,15066
2017,Ryan Garton,-0.2,14016
2014,Cesar Ramos,-0.2,3357
2007,Juan Salas,-0.2,2533
2007,Gary Glover,-0.2,234
2003,Seth McClung,-0.2,1657
2011,Adam Russell,-0.3,7334
2014,Juan Oviedo,-0.3,2886
2000,Tony Fiore,-0.3,726
2006,Dan Miceli,-0.3,1463
2015,C.J. Riefenhauser,-0.3,11193
2007,Jay Witasick,-0.3,1138
2008,Mitch Talbot,-0.3,4961
2009,Jeff Bennett,-0.3,1903
2005,Jesus Colome,-0.3,1198
2009,Brian Shouse,-0.3,630
2018,Hoby Milner,-0.3,13346
2005,Trever Miller,-0.3,1672
2009,Troy Percival,-0.3,29
2014,Brandon Gomes,-0.3,2267
1999,Mike Duvall,-0.3,1003603
2004,Jason Standridge,-0.3,1229
2007,Casey Fossum,-0.3,188
2016,Brad Boxberger,-0.3,10133
2017,Adam Kolarek,-0.3,10843
2006,Jon Switzer,-0.3,1786
2002,Luis de los Santos,-0.3,1203
2014,Steve Geltz,-0.3,8402
2017,Ryne Stanek,-0.4,15947
2007,Tim Corcoran,-0.4,2351
2018,Andrew Kittredge,-0.4,12828
2003,Carlos Reyes,-0.4,1721
1998,Ramon Tatis,-0.4,1012840
2002,Lee Gardner,-0.4,1448
2002,Jorge Sosa,-0.4,1228
2015,Andrew Bellatti,-0.4,10657
2016,Danny Farquhar,-0.4,8501
2007,Ruddy Lugo,-0.4,2710
1999,Julio Santana,-0.4,496
2007,Shawn Camp,-0.4,1855
2020,Edgar Garcia,-0.4,19276
2002,Victor Zambrano,-0.4,1237
2004,Todd Ritchie,-0.4,253
2012,J.P. Howell,-0.4,8245
2016,Kevin Jepsen,-0.4,6475
2015,Brandon Gomes,-0.4,2267
2001,Travis Harper,-0.4,1211
2016,Dana Eveland,-0.5,5508
2005,Rob Bell,-0.5,1492
2002,Travis Phelps,-0.5,1221
2007,Chad Orvella,-0.5,5952
2011,J.P. Howell,-0.5,8245
2009,Joe Nelson,-0.5,108
2016,Erasmo Ramirez,-0.5,10314
2014,Josh Lueke,-0.5,5722
2002,Doug Creek,-0.5,1202
2001,Jesus Colome,-0.5,1198
2006,Brian Meadows,-0.5,998
2015,Ernesto Frieri,-0.5,5178
2001,Ken Hill,-0.5,1005827
2003,Steve Parris,-0.6,1316
2002,Jesus Colome,-0.6,1198
2010,Lance Cormier,-0.6,4346
2008,Troy Percival,-0.7,29
2015,Kirby Yates,-0.7,9073
2007,Brian Stokes,-0.8,8653
2011,Andy Sonnanstine,-0.8,7667
2000,Dwight Gooden,-0.8,1004852
2006,Chad Orvella,-0.9,5952
2016,Steve Geltz,-0.9,8402
2003,Nick Bierbrodt,-0.9,1194
2005,Travis Harper,-0.9,1211
2017,Xavier Cedeno,-0.9,36
2004,Doug Waechter,-0.9,1814
1998,Dennis Springer,-1.0,672
2005,Dewon Brazelton,-1.1,1195
