playerID,fullName,yearID,HR
eagantr01,Truck Eagan,1901,0
eaglebi01,Bill Eagle,1898,0
eaklech01,Charlie Eakle,1915,0
earlear01,Arnold Earley,1960,0
earlebi01,Billy Earle,1889,4
earlebi01,Billy Earle,1890,0
earlebi01,Billy Earle,1892,0
earlebi01,Billy Earle,1893,2
earlebi01,Billy Earle,1894,0
earleto01,Tom Earley,1938,0
earleto01,Tom Earley,1939,0
earleto01,Tom Earley,1940,0
earleto01,Tom Earley,1941,0
earleto01,Tom Earley,1942,0
earleto01,Tom Earley,1945,0
earlho01,Howard Earl,1890,7
earlho01,Howard Earl,1891,1
earlyja01,Jake Early,1939,0
earlyja01,Jake Early,1940,5
earlyja01,Jake Early,1941,10
earlyja01,Jake Early,1942,3
earlyja01,Jake Early,1943,5
earlyja01,Jake Early,1946,4
earlyja01,Jake Early,1947,3
earlyja01,Jake Early,1948,1
earlyja01,Jake Early,1949,1
earnsge01,George Earnshaw,1928,0
earnsge01,George Earnshaw,1929,1
earnsge01,George Earnshaw,1930,0
earnsge01,George Earnshaw,1931,2
earnsge01,George Earnshaw,1932,0
earnsge01,George Earnshaw,1933,0
earnsge01,George Earnshaw,1934,0
earnsge01,George Earnshaw,1935,0
earnsge01,George Earnshaw,1936,0
easonma01,Mal Eason,1900,0
easonma01,Mal Eason,1901,0
easonma01,Mal Eason,1902,0
easonma01,Mal Eason,1903,0
easonma01,Mal Eason,1905,0
easonma01,Mal Eason,1906,0
eastca01,Carl East,1915,0
eastca01,Carl East,1924,0
eastehe01,Henry Easterday,1884,0
eastehe01,Henry Easterday,1888,3
eastehe01,Henry Easterday,1889,4
eastehe01,Henry Easterday,1890,2
eastelu01,Luke Easter,1949,0
eastelu01,Luke Easter,1950,28
eastelu01,Luke Easter,1951,27
eastelu01,Luke Easter,1952,31
eastelu01,Luke Easter,1953,7
eastelu01,Luke Easter,1954,0
eastepa01,Paul Easterling,1928,3
eastepa01,Paul Easterling,1930,1
eastepa01,Paul Easterling,1938,0
eastero01,Roy Easterwood,1944,1
eastete01,Ted Easterly,1909,1
eastete01,Ted Easterly,1910,0
eastete01,Ted Easterly,1911,1
eastete01,Ted Easterly,1912,2
eastete01,Ted Easterly,1913,0
eastete01,Ted Easterly,1914,1
eastete01,Ted Easterly,1915,3
eastha01,Harry East,1882,0
easthu01,Hugh East,1941,0
easthu01,Hugh East,1942,1
easthu01,Hugh East,1943,0
eastoja01,Jack Easton,1889,0
eastoja01,Jack Easton,1890,0
eastoja01,Jack Easton,1891,0
eastoja01,Jack Easton,1892,0
eastoja01,Jack Easton,1894,0
eastojo01,John Easton,1955,0
eastojo01,John Easton,1959,0
eatonze01,Zeb Eaton,1944,0
eatonze01,Zeb Eaton,1945,2
eavesva01,Vallie Eaves,1935,0
eavesva01,Vallie Eaves,1939,0
eavesva01,Vallie Eaves,1940,0
eavesva01,Vallie Eaves,1941,0
eavesva01,Vallie Eaves,1942,0
eayrsed01,Eddie Eayrs,1913,0
eayrsed01,Eddie Eayrs,1920,1
eayrsed01,Eddie Eayrs,1921,0
ebrighi01,Hi Ebright,1889,1
eccleha01,Harry Eccles,1915,0
echoljo01,Johnny Echols,1939,0
eckeral01,Al Eckert,1930,0
eckeral01,Al Eckert,1931,0
eckeral01,Al Eckert,1935,0
eckerch01,Charlie Eckert,1919,0
eckerch01,Charlie Eckert,1920,0
eckerch01,Charlie Eckert,1922,0
eckhaox01,Ox Eckhardt,1932,0
eckhaox01,Ox Eckhardt,1936,1
edeleed01,Ed Edelen,1932,0
edelmjo01,John Edelman,1955,0
edench01,Charlie Eden,1877,0
edench01,Charlie Eden,1879,3
edench01,Charlie Eden,1884,1
edench01,Charlie Eden,1885,0
edingst01,Stump Edington,1912,0
edmonbo01,Bob Edmondson,1906,0
edmonbo01,Bob Edmondson,1908,0
edmoned01,Eddie Edmonson,1913,0
edmonge01,George Edmondson,1922,0
edmonge01,George Edmondson,1923,0
edmonge01,George Edmondson,1924,0
edmonsa01,Sam Edmonston,1907,0
edwar01,Edwards,1875,0
edwarbr01,Bruce Edwards,1946,1
edwarbr01,Bruce Edwards,1947,9
edwarbr01,Bruce Edwards,1948,8
edwarbr01,Bruce Edwards,1949,8
edwarbr01,Bruce Edwards,1950,8
edwarbr01,Bruce Edwards,1951,4
edwarbr01,Bruce Edwards,1952,1
edwarbr01,Bruce Edwards,1954,0
edwarbr01,Bruce Edwards,1955,0
edwarbr01,Bruce Edwards,1956,0
edwarfo01,Foster Edwards,1925,0
edwarfo01,Foster Edwards,1926,0
edwarfo01,Foster Edwards,1927,0
edwarfo01,Foster Edwards,1928,0
edwarfo01,Foster Edwards,1930,0
edwarha01,Hank Edwards,1941,1
edwarha01,Hank Edwards,1942,0
edwarha01,Hank Edwards,1943,3
edwarha01,Hank Edwards,1946,10
edwarha01,Hank Edwards,1947,15
edwarha01,Hank Edwards,1948,3
edwarha01,Hank Edwards,1949,8
edwarha01,Hank Edwards,1950,2
edwarha01,Hank Edwards,1951,3
edwarha01,Hank Edwards,1952,6
edwarha01,Hank Edwards,1953,0
edwarji01,James Edwards,1922,0
edwarji01,James Edwards,1923,0
edwarji01,James Edwards,1924,0
edwarji01,James Edwards,1925,0
edwarji01,James Edwards,1926,0
edwarji01,James Edwards,1928,0
edwarra01,Ralph Edwards,1915,0
edwarsh01,Sherman Edwards,1934,0
eellsha01,Harry Eells,1906,0
eganbe01,Ben Egan,1908,0
eganbe01,Ben Egan,1912,0
eganbe01,Ben Egan,1914,0
eganbe01,Ben Egan,1915,0
egandi01,Dick Egan,1908,0
egandi01,Dick Egan,1909,2
egandi01,Dick Egan,1910,0
egandi01,Dick Egan,1911,1
egandi01,Dick Egan,1912,0
egandi01,Dick Egan,1913,0
egandi01,Dick Egan,1914,1
egandi01,Dick Egan,1915,0
egandi01,Dick Egan,1916,0
eganji01,Jim Egan,1882,0
eganri01,Jack Egan,1894,0
eganwi01,Wish Egan,1902,0
eganwi01,Wish Egan,1905,0
eganwi01,Wish Egan,1906,0
eggerel01,Mose Eggert,1927,0
eggleda01,Dave Eggler,1871,0
eggleda01,Dave Eggler,1872,0
eggleda01,Dave Eggler,1873,0
eggleda01,Dave Eggler,1874,0
eggleda01,Dave Eggler,1875,0
eggleda01,Dave Eggler,1876,0
eggleda01,Dave Eggler,1877,0
eggleda01,Dave Eggler,1879,0
eggleda01,Dave Eggler,1883,0
eggleda01,Dave Eggler,1884,0
eggleda01,Dave Eggler,1885,0
ehmkeho01,Howard Ehmke,1915,0
ehmkeho01,Howard Ehmke,1916,0
ehmkeho01,Howard Ehmke,1917,0
ehmkeho01,Howard Ehmke,1919,0
ehmkeho01,Howard Ehmke,1920,0
ehmkeho01,Howard Ehmke,1921,0
ehmkeho01,Howard Ehmke,1922,0
ehmkeho01,Howard Ehmke,1923,0
ehmkeho01,Howard Ehmke,1924,0
ehmkeho01,Howard Ehmke,1925,0
ehmkeho01,Howard Ehmke,1926,0
ehmkeho01,Howard Ehmke,1927,0
ehmkeho01,Howard Ehmke,1928,0
ehmkeho01,Howard Ehmke,1929,0
ehmkeho01,Howard Ehmke,1930,0
ehretre01,Red Ehret,1888,0
ehretre01,Red Ehret,1889,1
ehretre01,Red Ehret,1890,0
ehretre01,Red Ehret,1891,0
ehretre01,Red Ehret,1892,0
ehretre01,Red Ehret,1893,1
ehretre01,Red Ehret,1894,0
ehretre01,Red Ehret,1895,1
ehretre01,Red Ehret,1896,1
ehretre01,Red Ehret,1897,0
ehretre01,Red Ehret,1898,0
ehrharu01,Rube Ehrhardt,1924,0
ehrharu01,Rube Ehrhardt,1925,1
ehrharu01,Rube Ehrhardt,1926,0
ehrharu01,Rube Ehrhardt,1927,0
ehrharu01,Rube Ehrhardt,1928,0
ehrharu01,Rube Ehrhardt,1929,0
eibelha01,Hack Eibel,1912,0
eibelha01,Hack Eibel,1920,0
eichrik01,Ike Eichrodt,1925,0
eichrik01,Ike Eichrodt,1926,0
eichrik01,Ike Eichrodt,1927,0
eichrik01,Ike Eichrodt,1931,0
eisenha01,Harry Eisenstat,1935,0
eisenha01,Harry Eisenstat,1936,0
eisenha01,Harry Eisenstat,1937,0
eisenha01,Harry Eisenstat,1938,0
eisenha01,Harry Eisenstat,1939,0
eisenha01,Harry Eisenstat,1940,0
eisenha01,Harry Eisenstat,1941,0
eisenha01,Harry Eisenstat,1942,0
eisenja01,Jake Eisenhart,1944,0
eiteled01,Ed Eiteljorge,1890,0
eiteled01,Ed Eiteljorge,1891,0
eland01,Frederick Ehlen,1873,0
elberki01,Kid Elberfeld,1898,0
elberki01,Kid Elberfeld,1899,0
elberki01,Kid Elberfeld,1901,3
elberki01,Kid Elberfeld,1902,1
elberki01,Kid Elberfeld,1903,0
elberki01,Kid Elberfeld,1904,2
elberki01,Kid Elberfeld,1905,0
elberki01,Kid Elberfeld,1906,2
elberki01,Kid Elberfeld,1907,0
elberki01,Kid Elberfeld,1908,0
elberki01,Kid Elberfeld,1909,0
elberki01,Kid Elberfeld,1910,2
elberki01,Kid Elberfeld,1911,0
elberki01,Kid Elberfeld,1914,0
elderge01,George Elder,1949,0
elderhe01,Heinie Elder,1913,0
elkope01,Pete Elko,1943,0
elkope01,Pete Elko,1944,0
ellamro01,Roy Ellam,1909,1
ellamro01,Roy Ellam,1918,0
ellerfr01,Frank Ellerbe,1919,0
ellerfr01,Frank Ellerbe,1920,0
ellerfr01,Frank Ellerbe,1921,2
ellerfr01,Frank Ellerbe,1922,1
ellerfr01,Frank Ellerbe,1923,0
ellerfr01,Frank Ellerbe,1924,1
ellerho01,Hod Eller,1917,0
ellerho01,Hod Eller,1918,0
ellerho01,Hod Eller,1919,1
ellerho01,Hod Eller,1920,0
ellerho01,Hod Eller,1921,0
ellicjo01,Joe Ellick,1875,0
ellicjo01,Joe Ellick,1878,0
ellicjo01,Joe Ellick,1880,0
ellicjo01,Joe Ellick,1884,0
ellioal01,Allen Elliott,1923,2
ellioal01,Allen Elliott,1924,0
elliobo01,Bob Elliott,1939,3
elliobo01,Bob Elliott,1940,5
elliobo01,Bob Elliott,1941,3
elliobo01,Bob Elliott,1942,9
elliobo01,Bob Elliott,1943,7
elliobo01,Bob Elliott,1944,10
elliobo01,Bob Elliott,1945,8
elliobo01,Bob Elliott,1946,5
elliobo01,Bob Elliott,1947,22
elliobo01,Bob Elliott,1948,23
elliobo01,Bob Elliott,1949,17
elliobo01,Bob Elliott,1950,24
elliobo01,Bob Elliott,1951,15
elliobo01,Bob Elliott,1952,10
elliobo01,Bob Elliott,1953,9
ellioca01,Carter Elliott,1921,0
elliocl01,Claude Elliott,1904,1
elliocl01,Claude Elliott,1905,0
ellioge01,Gene Elliott,1911,0
elliogl01,Glenn Elliott,1947,0
elliogl01,Glenn Elliott,1948,0
elliogl01,Glenn Elliott,1949,0
ellioha01,Hal Elliott,1929,0
ellioha01,Hal Elliott,1930,0
ellioha01,Hal Elliott,1931,0
ellioha01,Hal Elliott,1932,0
ellioha02,Harry Elliott,1953,1
ellioha02,Harry Elliott,1955,1
ellioju01,Jumbo Elliott,1923,0
ellioju01,Jumbo Elliott,1925,0
ellioju01,Jumbo Elliott,1927,0
ellioju01,Jumbo Elliott,1928,3
ellioju01,Jumbo Elliott,1929,0
ellioju01,Jumbo Elliott,1930,1
ellioju01,Jumbo Elliott,1931,0
ellioju01,Jumbo Elliott,1932,0
ellioju01,Jumbo Elliott,1933,0
ellioju01,Jumbo Elliott,1934,0
ellioro01,Rowdy Elliott,1910,0
ellioro01,Rowdy Elliott,1916,0
ellioro01,Rowdy Elliott,1917,0
ellioro01,Rowdy Elliott,1918,0
ellioro01,Rowdy Elliott,1920,1
ellisba01,Babe Ellison,1916,0
ellisba01,Babe Ellison,1917,1
ellisba01,Babe Ellison,1918,0
ellisba01,Babe Ellison,1919,0
ellisba01,Babe Ellison,1920,0
ellisbe01,Ben Ellis,1896,0
ellisge01,George Ellison,1920,0
ellisru01,Rube Ellis,1909,3
ellisru01,Rube Ellis,1910,4
ellisru01,Rube Ellis,1911,2
ellisru01,Rube Ellis,1912,4
ellswdi01,Dick Ellsworth,1958,0
ellswdi01,Dick Ellsworth,1960,0
elmorve01,Verdo Elmore,1924,0
elshro01,Roy Elsh,1923,0
elshro01,Roy Elsh,1924,0
elshro01,Roy Elsh,1925,0
elstodo01,Don Elston,1953,0
elstodo01,Don Elston,1957,0
elstodo01,Don Elston,1958,0
elstodo01,Don Elston,1959,0
elstodo01,Don Elston,1960,0
elybo01,Bones Ely,1884,0
elybo01,Bones Ely,1886,0
elybo01,Bones Ely,1890,0
elybo01,Bones Ely,1891,0
elybo01,Bones Ely,1893,0
elybo01,Bones Ely,1894,12
elybo01,Bones Ely,1895,1
elybo01,Bones Ely,1896,3
elybo01,Bones Ely,1897,2
elybo01,Bones Ely,1898,2
elybo01,Bones Ely,1899,3
elybo01,Bones Ely,1900,0
elybo01,Bones Ely,1901,0
elybo01,Bones Ely,1902,1
elyha01,Harry Ely,1892,0
embrere01,Red Embree,1941,0
embrere01,Red Embree,1942,0
embrere01,Red Embree,1944,0
embrere01,Red Embree,1945,0
embrere01,Red Embree,1946,0
embrere01,Red Embree,1947,0
embrere01,Red Embree,1948,0
embrere01,Red Embree,1949,0
embresl01,Slim Embry,1923,0
emersch01,Chester Emerson,1911,0
emersch01,Chester Emerson,1912,0
emerysp01,Spoke Emery,1924,0
emigch01,Charlie Emig,1896,0
emmerbo01,Bob Emmerich,1923,0
emmerfr01,Frank Emmer,1916,0
emmerfr01,Frank Emmer,1926,0
emmersl01,Slim Emmerich,1945,0
emmersl01,Slim Emmerich,1946,0
emslibo01,Bob Emslie,1883,0
emslibo01,Bob Emslie,1884,0
emslibo01,Bob Emslie,1885,0
endicbi01,Bill Endicott,1946,0
engeljo01,Joe Engel,1912,0
engeljo01,Joe Engel,1913,0
engeljo01,Joe Engel,1914,0
engeljo01,Joe Engel,1915,0
engeljo01,Joe Engel,1917,0
engeljo01,Joe Engel,1919,0
engeljo01,Joe Engel,1920,0
englech01,Charlie Engle,1925,0
englech01,Charlie Engle,1926,0
englech01,Charlie Engle,1930,0
englecl01,Clyde Engle,1909,3
englecl01,Clyde Engle,1910,2
englecl01,Clyde Engle,1911,2
englecl01,Clyde Engle,1912,0
englecl01,Clyde Engle,1913,2
englecl01,Clyde Engle,1914,0
englecl01,Clyde Engle,1915,3
englecl01,Clyde Engle,1916,0
englich01,Charlie English,1932,1
englich01,Charlie English,1933,0
englich01,Charlie English,1936,0
englich01,Charlie English,1937,0
engligi01,Gil English,1931,0
engligi01,Gil English,1932,2
engligi01,Gil English,1936,0
engligi01,Gil English,1937,3
engligi01,Gil English,1938,2
engligi01,Gil English,1944,1
engliwo01,Woody English,1927,1
engliwo01,Woody English,1928,2
engliwo01,Woody English,1929,1
engliwo01,Woody English,1930,14
engliwo01,Woody English,1931,2
engliwo01,Woody English,1932,3
engliwo01,Woody English,1933,3
engliwo01,Woody English,1934,3
engliwo01,Woody English,1935,2
engliwo01,Woody English,1936,0
engliwo01,Woody English,1937,1
engliwo01,Woody English,1938,0
ennisde01,Del Ennis,1946,17
ennisde01,Del Ennis,1947,12
ennisde01,Del Ennis,1948,30
ennisde01,Del Ennis,1949,25
ennisde01,Del Ennis,1950,31
ennisde01,Del Ennis,1951,15
ennisde01,Del Ennis,1952,20
ennisde01,Del Ennis,1953,29
ennisde01,Del Ennis,1954,25
ennisde01,Del Ennis,1955,29
ennisde01,Del Ennis,1956,26
ennisde01,Del Ennis,1957,24
ennisde01,Del Ennis,1958,3
ennisde01,Del Ennis,1959,2
ennisru01,Russ Ennis,1926,0
enrigja01,Jack Enright,1917,0
ensje01,Jewel Ens,1922,0
ensje01,Jewel Ens,1923,0
ensje01,Jewel Ens,1924,0
ensje01,Jewel Ens,1925,1
ensmu01,Mutz Ens,1912,0
enwrich01,Charlie Enwright,1909,0
enzenja01,Jack Enzenroth,1914,0
enzenja01,Jack Enzenroth,1915,0
enzmajo01,Johnny Enzmann,1914,0
enzmajo01,Johnny Enzmann,1918,0
enzmajo01,Johnny Enzmann,1919,0
enzmajo01,Johnny Enzmann,1920,0
epperal01,Al Epperly,1938,0
epperal01,Al Epperly,1950,0
eppsau01,Aubrey Epps,1935,0
eppsha01,Hal Epps,1938,1
eppsha01,Hal Epps,1940,0
eppsha01,Hal Epps,1943,0
eppsha01,Hal Epps,1944,0
erauted01,Eddie Erautt,1947,0
erauted01,Eddie Erautt,1948,0
erauted01,Eddie Erautt,1949,0
erauted01,Eddie Erautt,1950,0
erauted01,Eddie Erautt,1951,0
erauted01,Eddie Erautt,1953,0
erautjo01,Joe Erautt,1950,0
erautjo01,Joe Erautt,1951,0
erickdo01,Don Erickson,1958,0
ericker01,Eric Erickson,1914,0
ericker01,Eric Erickson,1916,0
ericker01,Eric Erickson,1918,0
ericker01,Eric Erickson,1919,0
ericker01,Eric Erickson,1920,1
ericker01,Eric Erickson,1921,0
ericker01,Eric Erickson,1922,0
erickha01,Hank Erickson,1935,1
erickha02,Hal Erickson,1953,0
erickpa01,Paul Erickson,1941,1
erickpa01,Paul Erickson,1942,0
erickpa01,Paul Erickson,1943,0
erickpa01,Paul Erickson,1944,1
erickpa01,Paul Erickson,1945,0
erickpa01,Paul Erickson,1946,0
erickpa01,Paul Erickson,1947,1
erickpa01,Paul Erickson,1948,0
erickra01,Ralph Erickson,1929,0
erickra01,Ralph Erickson,1930,0
ermerca01,Cal Ermer,1947,0
ernagfr01,Frank Ernaga,1957,2
ernagfr01,Frank Ernaga,1958,0
erricdi01,Dick Errickson,1938,0
erricdi01,Dick Errickson,1939,0
erricdi01,Dick Errickson,1940,0
erricdi01,Dick Errickson,1941,0
erricdi01,Dick Errickson,1942,0
erskica01,Carl Erskine,1948,0
erskica01,Carl Erskine,1949,0
erskica01,Carl Erskine,1950,0
erskica01,Carl Erskine,1951,0
erskica01,Carl Erskine,1952,0
erskica01,Carl Erskine,1953,0
erskica01,Carl Erskine,1954,0
erskica01,Carl Erskine,1955,1
erskica01,Carl Erskine,1956,0
erskica01,Carl Erskine,1957,0
erskica01,Carl Erskine,1958,0
erskica01,Carl Erskine,1959,0
erwinte01,Tex Erwin,1907,0
erwinte01,Tex Erwin,1910,1
erwinte01,Tex Erwin,1911,7
erwinte01,Tex Erwin,1912,2
erwinte01,Tex Erwin,1913,0
erwinte01,Tex Erwin,1914,1
escalni01,Nino Escalera,1954,0
escheji01,Jim Eschen,1915,0
eschela01,Larry Eschen,1942,0
esmonji01,Jimmy Esmond,1911,1
esmonji01,Jimmy Esmond,1912,1
esmonji01,Jimmy Esmond,1914,2
esmonji01,Jimmy Esmond,1915,5
esperdu01,Duke Esper,1890,0
esperdu01,Duke Esper,1891,0
esperdu01,Duke Esper,1892,1
esperdu01,Duke Esper,1893,0
esperdu01,Duke Esper,1894,1
esperdu01,Duke Esper,1895,0
esperdu01,Duke Esper,1896,0
esperdu01,Duke Esper,1897,0
esperdu01,Duke Esper,1898,0
espossa01,Sammy Esposito,1952,0
espossa01,Sammy Esposito,1955,0
espossa01,Sammy Esposito,1956,3
espossa01,Sammy Esposito,1957,2
espossa01,Sammy Esposito,1958,0
espossa01,Sammy Esposito,1959,1
espossa01,Sammy Esposito,1960,1
essegch01,Chuck Essegian,1958,5
essegch01,Chuck Essegian,1959,1
essegch01,Chuck Essegian,1960,3
essicbi01,Bill Essick,1906,0
essicbi01,Bill Essick,1907,0
estalbo01,Bobby Estalella,1935,2
estalbo01,Bobby Estalella,1936,0
estalbo01,Bobby Estalella,1939,8
estalbo01,Bobby Estalella,1941,0
estalbo01,Bobby Estalella,1942,8
estalbo01,Bobby Estalella,1943,11
estalbo01,Bobby Estalella,1944,7
estalbo01,Bobby Estalella,1945,8
estalbo01,Bobby Estalella,1949,0
esterdu01,Dude Esterbrook,1880,0
esterdu01,Dude Esterbrook,1882,0
esterdu01,Dude Esterbrook,1883,0
esterdu01,Dude Esterbrook,1884,1
esterdu01,Dude Esterbrook,1885,2
esterdu01,Dude Esterbrook,1886,3
esterdu01,Dude Esterbrook,1887,0
esterdu01,Dude Esterbrook,1888,0
esterdu01,Dude Esterbrook,1889,0
esterdu01,Dude Esterbrook,1890,0
esterdu01,Dude Esterbrook,1891,0
estocge01,George Estock,1951,0
estrach01,Chuck Estrada,1960,0
estraos01,Oscar Estrada,1929,0
etchibu01,Buck Etchison,1943,0
etchibu01,Buck Etchison,1944,8
ettenni01,Nick Etten,1938,0
ettenni01,Nick Etten,1939,3
ettenni01,Nick Etten,1941,14
ettenni01,Nick Etten,1942,8
ettenni01,Nick Etten,1943,14
ettenni01,Nick Etten,1944,22
ettenni01,Nick Etten,1945,18
ettenni01,Nick Etten,1946,9
ettenni01,Nick Etten,1947,1
eubanjo01,John Eubank,1905,0
eubanjo01,John Eubank,1906,0
eubanjo01,John Eubank,1907,0
eubanue01,Uel Eubanks,1922,0
eunicfr01,Ferd Eunick,1917,0
eustafr01,Frank Eustace,1896,1
evans01,Evans,1875,0
evansal01,Al Evans,1939,0
evansal01,Al Evans,1940,0
evansal01,Al Evans,1941,1
evansal01,Al Evans,1942,0
evansal01,Al Evans,1944,0
evansal01,Al Evans,1945,2
evansal01,Al Evans,1946,2
evansal01,Al Evans,1947,2
evansal01,Al Evans,1948,2
evansal01,Al Evans,1949,2
evansal01,Al Evans,1950,2
evansal01,Al Evans,1951,0
evansar01,Art Evans,1932,0
evansbi01,Bill Evans,1916,0
evansbi01,Bill Evans,1917,0
evansbi01,Bill Evans,1919,0
evansbi02,Bill Evans,1949,0
evansbi02,Bill Evans,1951,0
evansch01,Chick Evans,1909,0
evansch01,Chick Evans,1910,0
evansja01,Jake Evans,1879,0
evansja01,Jake Evans,1880,0
evansja01,Jake Evans,1881,0
evansja01,Jake Evans,1882,0
evansja01,Jake Evans,1883,0
evansja01,Jake Evans,1884,1
evansja01,Jake Evans,1885,0
evansjo01,Joe Evans,1915,0
evansjo01,Joe Evans,1916,0
evansjo01,Joe Evans,1917,2
evansjo01,Joe Evans,1918,1
evansjo01,Joe Evans,1919,0
evansjo01,Joe Evans,1920,0
evansjo01,Joe Evans,1921,0
evansjo01,Joe Evans,1922,0
evansjo01,Joe Evans,1923,0
evansjo01,Joe Evans,1924,0
evansjo01,Joe Evans,1925,0
evansre01,Red Evans,1936,0
evansre01,Red Evans,1939,0
evansro01,Roy Evans,1897,0
evansro01,Roy Evans,1898,0
evansro01,Roy Evans,1899,0
evansro01,Roy Evans,1902,0
evansro01,Roy Evans,1903,0
evansst01,Steve Evans,1908,0
evansst01,Steve Evans,1909,2
evansst01,Steve Evans,1910,2
evansst01,Steve Evans,1911,5
evansst01,Steve Evans,1912,6
evansst01,Steve Evans,1913,1
evansst01,Steve Evans,1914,12
evansst01,Steve Evans,1915,4
everibi01,Bill Everitt,1895,3
everibi01,Bill Everitt,1896,2
everibi01,Bill Everitt,1897,5
everibi01,Bill Everitt,1898,0
everibi01,Bill Everitt,1899,1
everibi01,Bill Everitt,1900,0
everibi01,Bill Everitt,1901,0
eversho01,Hoot Evers,1941,0
eversho01,Hoot Evers,1946,4
eversho01,Hoot Evers,1947,10
eversho01,Hoot Evers,1948,10
eversho01,Hoot Evers,1949,7
eversho01,Hoot Evers,1950,21
eversho01,Hoot Evers,1951,11
eversho01,Hoot Evers,1952,14
eversho01,Hoot Evers,1953,11
eversho01,Hoot Evers,1954,1
eversho01,Hoot Evers,1955,8
eversho01,Hoot Evers,1956,1
eversjo01,Johnny Evers,1902,0
eversjo01,Johnny Evers,1903,0
eversjo01,Johnny Evers,1904,0
eversjo01,Johnny Evers,1905,1
eversjo01,Johnny Evers,1906,1
eversjo01,Johnny Evers,1907,2
eversjo01,Johnny Evers,1908,0
eversjo01,Johnny Evers,1909,1
eversjo01,Johnny Evers,1910,0
eversjo01,Johnny Evers,1911,0
eversjo01,Johnny Evers,1912,1
eversjo01,Johnny Evers,1913,3
eversjo01,Johnny Evers,1914,1
eversjo01,Johnny Evers,1915,1
eversjo01,Johnny Evers,1916,0
eversjo01,Johnny Evers,1917,1
eversjo01,Johnny Evers,1922,0
eversjo01,Johnny Evers,1929,0
eversjo02,Joe Evers,1913,0
eversto01,Tom Evers,1882,0
eversto01,Tom Evers,1884,0
ewellge01,George Ewell,1871,0
ewingbo01,Bob Ewing,1902,0
ewingbo01,Bob Ewing,1903,0
ewingbo01,Bob Ewing,1904,1
ewingbo01,Bob Ewing,1905,0
ewingbo01,Bob Ewing,1906,1
ewingbo01,Bob Ewing,1907,1
ewingbo01,Bob Ewing,1908,0
ewingbo01,Bob Ewing,1909,0
ewingbo01,Bob Ewing,1910,0
ewingbo01,Bob Ewing,1911,0
ewingbo01,Bob Ewing,1912,0
ewingbu01,Buck Ewing,1880,0
ewingbu01,Buck Ewing,1881,0
ewingbu01,Buck Ewing,1882,2
ewingbu01,Buck Ewing,1883,10
ewingbu01,Buck Ewing,1884,3
ewingbu01,Buck Ewing,1885,6
ewingbu01,Buck Ewing,1886,4
ewingbu01,Buck Ewing,1887,6
ewingbu01,Buck Ewing,1888,6
ewingbu01,Buck Ewing,1889,4
ewingbu01,Buck Ewing,1890,8
ewingbu01,Buck Ewing,1891,0
ewingbu01,Buck Ewing,1892,8
ewingbu01,Buck Ewing,1893,6
ewingbu01,Buck Ewing,1894,2
ewingbu01,Buck Ewing,1895,5
ewingbu01,Buck Ewing,1896,1
ewingbu01,Buck Ewing,1897,0
ewingjo01,John Ewing,1883,0
ewingjo01,John Ewing,1884,0
ewingjo01,John Ewing,1888,0
ewingjo01,John Ewing,1889,0
ewingjo01,John Ewing,1890,2
ewingjo01,John Ewing,1891,0
ewingre01,Reuben Ewing,1921,0
ewoldar01,Art Ewoldt,1919,0
eyricge01,George Eyrich,1943,0
ezzelho01,Homer Ezzell,1923,0
ezzelho01,Homer Ezzell,1924,0
ezzelho01,Homer Ezzell,1925,0
faatzja01,Jay Faatz,1884,0
faatzja01,Jay Faatz,1888,0
faatzja01,Jay Faatz,1889,2
faatzja01,Jay Faatz,1890,1
faberre01,Red Faber,1914,0
faberre01,Red Faber,1915,0
faberre01,Red Faber,1916,0
faberre01,Red Faber,1917,0
faberre01,Red Faber,1918,0
faberre01,Red Faber,1919,0
faberre01,Red Faber,1920,0
faberre01,Red Faber,1921,0
faberre01,Red Faber,1922,0
faberre01,Red Faber,1923,1
faberre01,Red Faber,1924,0
faberre01,Red Faber,1925,0
faberre01,Red Faber,1926,0
faberre01,Red Faber,1927,0
faberre01,Red Faber,1928,1
faberre01,Red Faber,1929,1
faberre01,Red Faber,1930,0
faberre01,Red Faber,1931,0
faberre01,Red Faber,1932,0
faberre01,Red Faber,1933,0
fabribu01,Bunny Fabrique,1916,0
fabribu01,Bunny Fabrique,1917,1
facero01,Roy Face,1953,0
facero01,Roy Face,1955,0
facero01,Roy Face,1956,0
facero01,Roy Face,1957,0
facero01,Roy Face,1958,0
facero01,Roy Face,1959,0
facero01,Roy Face,1960,0
faethto01,Tony Faeth,1919,0
faethto01,Tony Faeth,1920,0
faganbi01,Bill Fagan,1887,0
faganbi01,Bill Fagan,1888,0
faganev01,Everett Fagan,1943,0
faganev01,Everett Fagan,1946,0
faginfr01,Joe Fagin,1895,0
faheyfr01,Frank Fahey,1918,0
faheyho01,Howard Fahey,1912,0
fahrepe01,Pete Fahrer,1914,0
fahrje01,Jerry Fahr,1951,0
fainfe01,Ferris Fain,1947,7
fainfe01,Ferris Fain,1948,7
fainfe01,Ferris Fain,1949,3
fainfe01,Ferris Fain,1950,10
fainfe01,Ferris Fain,1951,6
fainfe01,Ferris Fain,1952,2
fainfe01,Ferris Fain,1953,6
fainfe01,Ferris Fain,1954,5
fainfe01,Ferris Fain,1955,2
fairbji01,Jim Fairbank,1903,0
